Year,Player,Avg,Ret,Yds,KRet TD,20,40,Lng,FC,FUM
2007,Aaron Stecker,22.8,6,137,0,4,1,41,0,0
2007,Marques Hagans,18.6,7,130,0,4,0,22,0,1
2007,Willie Reid,21.2,6,127,0,5,0,30,0,1
2007,Roscoe Parrish,21,6,126,0,4,0,24,0,0
2007,Najeh Davenport,17.6,7,123,0,2,0,29,0,0
2007,Nate Jones,20.3,6,122,0,3,0,27,0,0
2007,Josh Scobey,22.4,5,112,0,4,0,29,0,0
2007,Ladell Betts,21.6,5,108,0,2,0,36,0,0
2007,Luke Lawton,19,5,95,0,3,0,22,0,0
2007,Chad Owens,18.8,5,94,0,1,0,31,0,0
2007,Earnest Graham,22.5,4,90,0,3,0,31,0,0
2007,Musa Smith,29.7,3,89,0,1,1,52,0,0
2007,Ben Obomanu,22,4,88,0,4,0,25,0,0
2007,Michael L. Lewis,17.2,5,86,0,1,0,24,0,0
2007,Chad Jackson,17,5,85,0,1,0,39,0,0
2007,Brandon Middleton,20.8,4,83,0,2,0,30,0,0
2007,Scott Starks,16.2,5,81,0,2,0,22,0,0
2007,Jacoby Jones,19.5,4,78,0,1,0,23,0,0
2007,Isaiah Stanback,26,3,78,0,2,0,35,0,0
2007,Alvin Pearman,23.7,3,71,0,2,0,33,0,0
2007,Brian Clark,23.3,3,70,0,3,0,26,0,1
2007,Antonio Cromartie,22.3,3,67,0,2,0,26,0,0
2007,Delanie Walker,21,3,63,0,2,0,30,0,0
2007,Darnell Dinkins,8.9,7,62,0,0,0,19,0,0
2007,Casey Fitzsimmons,20.7,3,62,1,1,1,41,0,0
2007,Danieal Manning,20.3,3,61,0,3,0,21,0,0
2007,LaBrandon Toefield,19,3,57,0,2,0,26,0,0
2007,Jerricho Cotchery,14,4,56,0,1,0,32,0,0
2007,Selvin Young,18.7,3,56,0,2,0,25,0,0
2007,Michael Robinson,25.5,2,51,0,1,0,30,0,0
2007,Antonio Chatman,24.5,2,49,0,1,0,34,0,0
2007,Terrance Copper,24.5,2,49,0,2,0,25,0,0
2007,Jason Wright,16.3,3,49,0,1,0,20,0,0
2007,Charles Gordon,24,2,48,0,2,0,27,0,0
2007,Justin Miller,24,2,48,0,2,0,26,0,1
2007,Kevin Faulk,23.5,2,47,0,2,0,27,0,0
2007,Fred Jackson,15.3,3,46,0,0,0,19,0,0
2007,Kindal Moorehead,11.5,4,46,0,0,0,17,0,0
2007,Patrick Cobbs,8.8,5,44,0,0,0,11,0,0
2007,Geoff Hangartner,14,3,42,0,0,0,16,0,0
2007,Shaun Bodiford,20.5,2,41,0,1,0,22,0,0
2007,Torrie Cox,20.5,2,41,0,1,0,27,0,0
2007,Turk McBride,10,4,40,0,0,0,14,0,0
2007,Sean Morey,40,1,40,0,1,1,40,0,0
2007,Dante Rosario,19.5,2,39,0,1,0,25,0,0
2007,Reggie Kelly,12.7,3,38,0,0,0,15,1,0
2007,Chris Davis,18.5,2,37,0,0,0,19,0,0
2007,James Thrash,18,2,36,0,1,0,20,0,0
2007,Taylor Jacobs,11.7,3,35,0,0,0,15,0,0
2007,Chad Lucas,17.5,2,35,0,0,0,18,0,0
2007,George Wrighster,17.5,2,35,0,1,0,29,0,0
2007,Jameel Cook,16.5,2,33,0,1,0,21,0,0
2007,Jim Leonhard,16,2,32,0,0,0,17,0,0
2007,Jesse Chatman,15.5,2,31,0,1,0,21,0,0
2007,Wallace Wright,15.5,2,31,0,1,0,28,0,0
2007,David Bowens,10,3,30,0,0,0,17,0,0
2007,Tim Dwight,30,1,30,0,1,0,30,0,0
2007,Cecil Sapp,15,2,30,0,1,0,22,0,0
2007,Ovie Mughelli,14,2,28,0,0,0,18,0,0
2007,Tony Curtis,9,3,27,0,0,0,16,0,0
2007,Courtney Taylor,27,1,27,0,1,0,27,0,0
2007,Garrett Wolfe,27,1,27,0,1,0,27,0,0
2007,Patrick Crayton,8.7,3,26,0,0,0,13,0,0
2007,Vonta Leach,13,2,26,0,0,0,14,0,0
2007,Anthony Thomas,13,2,26,0,0,0,15,0,0
2007,Mike Furrey,12.5,2,25,0,0,0,15,0,0
2007,John Gilmore,8.3,3,25,0,0,0,15,0,0
2007,Derek Hagan,12.5,2,25,0,0,0,14,0,0
2007,Travis Minor,12,2,24,0,1,0,21,0,0
2007,Dre' Bly,23,1,23,0,1,0,23,0,0
2007,Blaine Saipaia,11.5,2,23,0,0,0,12,0,0
2007,Maurice Stovall,22,1,22,0,1,0,22,0,0
2007,Ben Troupe,10.5,2,21,0,0,0,12,0,0
2007,John Broussard,20,1,20,0,1,0,20,0,0
2007,DeDe Dorsey,10,2,20,0,1,0,20,0,0
2007,Mewelde Moore,20,1,20,0,1,0,20,0,0
2007,David Patten,10,2,20,0,0,0,10,0,0
2007,Dane Looker,19,1,19,0,0,0,19,0,0
2007,Reno Mahe,19,1,19,0,0,0,19,0,0
2007,Jonathan Wade,19,1,19,0,0,0,19,0,0
2007,Chris Baker,6,3,18,0,0,0,10,0,0
2007,Jeff Dugan,18,1,18,0,0,0,18,0,0
2007,Sean Ryan,18,1,18,0,0,0,18,0,0
2007,Adrian Peterson,5.7,3,17,0,0,0,14,0,0
2007,Antwaan Randle El,17,1,17,0,0,0,17,0,0
2007,Jeff King,16,1,16,0,0,0,16,1,0
2007,Phillip Buchanon,7.5,2,15,0,0,0,16,0,0
2007,Kenton Keith,15,1,15,0,0,0,15,0,0
2007,Calvin Lowry,15,1,15,0,0,0,15,0,0
2007,Justin McCareins,7.5,2,15,0,0,0,12,0,0
2007,Darrell Reid,15,1,15,0,0,0,15,0,0
2007,DeShawn Wynn,15,1,15,0,0,0,15,0,0
2007,John Eubanks,7,2,14,0,0,0,14,0,0
2007,Lennie Friedman,7,2,14,0,0,0,13,0,0
2007,Ben Hartsock,14,1,14,0,0,0,14,0,0
2007,Montae Reagor,14,1,14,0,0,0,14,0,0
2007,Casey Cramer,13,1,13,0,0,0,13,0,0
2007,Heath Evans,13,1,13,0,0,0,13,0,0
2007,Bobby Engram,12,1,12,0,0,0,12,0,0
2007,Pat McQuistan,12,1,12,0,0,0,12,0,0
2007,Santana Moss,12,1,12,0,0,0,12,0,0
2007,Duke Preston,12,1,12,0,0,0,12,0,0
2007,Isaac Smolko,12,1,12,0,0,0,12,0,0
2007,Kenneth Darby,5.5,2,11,0,0,0,14,0,0
2007,Justin Griffith,11,1,11,0,0,0,11,0,0
2007,Lorenzo Alexander,10,1,10,0,0,0,10,0,0
2007,Deon Anderson,10,1,10,0,0,0,10,0,0
2007,Mike Anderson,5,2,10,0,0,0,10,0,1
2007,Nick Eason,10,1,10,0,0,0,10,0,0
2007,Antwan Lake,10,1,10,0,0,0,10,0,0
2007,Joe Jurevicius,9,1,9,0,0,0,9,0,0
2007,Gene Mruczkowski,9,1,9,0,0,0,9,0,0
2007,Jonathan Babineaux,8,1,8,0,0,0,8,0,0
2007,Josh Cooper,8,1,8,0,0,0,8,0,0
2007,Billy Miller,8,1,8,0,0,0,8,0,0
2007,Todd Yoder,8,1,8,0,0,0,8,0,0
2007,Kevin Walter,7,1,7,0,0,0,7,0,0
2007,Michael Boulware,0,0,6,0,0,0,6,0,0
2007,Tyler Brayton,6,1,6,0,0,0,6,0,0
2007,Kirk Chambers,6,1,6,0,0,0,6,0,0
2007,Brandon Manumaleuna,6,1,6,0,0,0,6,0,0
2007,Ruvell Martin,6,1,6,0,0,0,6,0,0
2007,Ryan Neufeld,2,3,6,0,0,0,7,0,0
2007,Bobby Sippio,6,1,6,0,0,0,6,0,0
2007,Matt Chatham,5,1,5,0,0,0,5,0,0
2007,Hank Baskett,0,0,4,0,0,0,4,0,0
2007,Donald Driver,4,1,4,0,0,0,4,0,0
2007,Reagan Maui'a,4,1,4,0,0,0,4,1,0
2007,Lorenzo Neal,4,1,4,0,0,0,4,0,0
2007,Will Blackmon,3,1,3,0,0,0,3,0,0
2007,Marty Booker,1.5,2,3,0,0,0,3,0,0
2007,Greg Camarillo,0,0,3,0,0,0,3,0,0
2007,Ike Hilliard,3,1,3,0,0,0,3,0,0
2007,Greg Lewis,3,1,3,0,0,0,3,0,1
2007,Mike Vrabel,3,1,3,0,0,0,3,0,0
2007,Otis Grigsby,2,1,2,0,0,0,2,0,0
2007,Israel Idonije,1,2,2,0,0,0,2,0,0
2007,Buster Davis,1,1,1,0,0,0,1,0,0
2007,Tom Ashworth,0,0,0,0,0,0,0,1,0
2007,Kevin Bentley,0,0,0,0,0,0,0,1,0
2007,Jacques Cesaire,0,0,0,0,0,0,0,1,0
2007,Steve Fifita,0,1,0,0,0,0,0,0,1
2007,Derek Landri,0,1,0,0,0,0,0,0,0
2007,Richard Marshall,0,1,0,0,0,0,0,0,0
2007,Stanley McClover,0,1,0,0,0,0,0,0,0
2007,Mike Montgomery,0,1,0,0,0,0,0,0,0
2007,Rob Ninkovich,0,0,0,0,0,0,0,1,0
2007,Justin Peelle,0,1,0,0,0,0,0,0,0
2007,Visanthe Shiancoe,0,1,0,0,0,0,0,0,0
2007,Matt Spaeth,0,0,0,0,0,0,0,1,0
2007,Quinn Sypniewski,0,0,0,0,0,0,0,1,0
2007,Craig Terrill,0,1,0,0,0,0,0,0,0
2007,David Thomas,0,0,0,0,0,0,0,1,0
2007,C.J. Wallace,0,1,0,0,0,0,0,0,0
2007,Ray Willis,0,1,0,0,0,0,0,0,1
2007,George Wilson,0,1,0,0,0,0,0,0,1
2007,Pierre Woods,0,0,0,0,0,0,0,1,0
2007,Dwayne Wright,0,1,0,0,0,0,0,0,0
2008,Josh Wilson,25.4,69,1753,0,45,8,61,0,3
2008,Leodis McKelvin,28.2,52,1468,1,40,7,98,0,1
2008,Darren Sproles,26,53,1376,1,41,6,103,0,1
2008,Quintin Demps,25.3,52,1314,1,33,5,100,0,1
2008,Jerious Norwood,25.7,51,1311,0,36,4,92,0,1
2008,Rock Cartwright,25.6,51,1307,0,38,4,87,0,0
2008,Ellis Hobbs,28.5,45,1281,1,33,7,95,0,1
2008,Allen Rossum,26.8,47,1259,1,36,4,104,0,0
2008,Brian Witherspoon,24,52,1250,0,37,3,51,0,2
2008,Leon Washington,25.6,48,1231,1,28,6,94,0,0
2008,Will Blackmon,21,55,1157,0,32,1,45,0,0
2008,Josh Cribbs,25.2,44,1110,1,32,3,92,0,0
2008,Glenn Holt,24.1,46,1110,0,28,5,60,0,1
2008,Danieal Manning,29.7,36,1070,1,28,9,83,0,1
2008,Andre Davis,23.1,43,993,0,27,1,50,0,0
2008,Clifton Smith,27.6,36,992,1,28,3,97,0,2
2008,Chris Carr,28.1,35,984,0,31,5,52,0,0
2008,Mark Jones,24,40,958,0,27,4,59,0,0
2008,J.J. Arrington,25.6,36,923,1,27,3,93,0,0
2008,Ahmad Bradshaw,22.2,39,867,0,24,1,58,0,0
2008,Brandon Middleton,22.2,39,864,0,24,1,42,0,3
2008,Johnnie Lee Higgins,23.4,36,842,0,20,3,69,0,1
2008,Justin Miller,24.7,33,816,2,20,4,92,0,1
2008,Pierre Thomas,25.6,31,793,0,20,3,88,0,0
2008,Dante Hall,20.6,37,763,0,24,1,41,0,0
2008,Aveion Cason,23.3,32,746,0,24,1,46,0,1
2008,Maurice Hicks,23.8,29,690,0,20,0,38,0,1
2008,Devin Hester,21.9,31,679,0,20,2,51,0,1
2008,Steve Breaston,20.2,33,667,0,18,0,38,0,0
2008,Ted Ginn,20.5,32,657,0,19,1,41,0,0
2008,Dantrell Savage,24.4,26,633,0,17,2,59,0,0
2008,Miles Austin,21.5,29,624,0,19,0,36,0,1
2008,Derek Stanley,24.8,25,620,0,20,1,75,0,0
2008,Yamon Figurs,21,29,608,0,17,0,39,0,1
2008,Eddie Royal,26.1,23,600,0,15,3,95,0,0
2008,Courtney Roby,23.9,24,573,0,15,3,62,0,0
2008,Pierre Garcon,21.6,22,475,0,13,0,39,0,0
2008,Andre Hall,22.3,21,469,0,16,0,28,0,0
2008,Felix Jones,27.1,16,434,1,11,2,98,0,0
2008,Justin Forsett,23.4,18,422,0,17,0,32,0,0
2008,Kevin Robinson,22.1,19,420,0,13,0,36,0,2
2008,Gary Russell,23.2,16,371,0,8,1,43,0,0
2008,Jonathan Stewart,23.3,15,349,0,10,0,38,0,0
2008,Chad Simpson,22.9,15,344,0,8,1,46,0,0
2008,Andre Caldwell,26,13,338,0,9,1,43,0,0
2008,Dexter Jackson,23.4,14,327,0,9,1,45,0,1
2008,Najeh Davenport,21.6,15,324,0,12,0,27,0,0
2008,Jamaal Charles,21.4,15,321,0,9,1,40,0,0
2008,Davone Bess,22.2,14,311,0,8,0,32,0,1
2008,Maurice Jones-Drew,21.6,13,281,0,9,0,33,0,0
2008,Jacoby Jones,21.5,13,280,0,9,0,30,0,0
2008,Delanie Walker,19.8,13,257,0,6,0,35,0,1
2008,Chester Taylor,23.4,10,234,0,7,0,37,0,0
2008,Isaiah Stanback,21.8,10,218,0,6,1,58,0,0
2008,Ryan Moats,23.6,9,212,0,6,0,32,0,0
2008,Jordy Nelson,18.9,11,208,0,5,2,45,0,0
2008,Darius Reynaud,25.1,8,201,0,4,2,49,0,0
2008,Patrick Cobbs,23.6,8,189,0,4,1,60,0,0
2008,Mewelde Moore,18.5,10,185,0,5,0,24,0,0
2008,Fred Jackson,15.1,12,181,0,1,0,30,0,0
2008,Domenik Hixon,60,3,180,0,3,2,83,0,0
2008,B.J. Sams,20,9,180,0,3,0,36,0,0
2008,Selvin Young,22,8,176,0,6,0,31,0,0
2008,Kenneth Darby,24.7,7,173,0,5,0,32,0,0
2008,Jim Leonhard,20.4,8,163,0,3,0,30,0,0
2008,Chad Jackson,20.2,8,162,0,6,0,24,0,1
2008,Sinorice Moss,20.2,8,162,0,5,0,27,0,0
2008,Ray Rice,23,7,161,0,6,0,30,0,0
2008,Adam Jones,22.1,7,155,0,3,1,41,0,1
2008,Travis Minor,22.1,7,155,0,4,0,34,0,1
2008,Matthew Slater,14.1,11,155,0,3,0,31,0,2
2008,Michael Robinson,22.5,6,135,0,4,0,34,0,0
2008,Skyler Green,33.2,4,133,0,2,2,60,0,1
2008,Lavelle Hawkins,18.6,7,130,0,5,0,23,0,0
2008,Chris Davis,29.8,4,119,0,4,0,33,0,0
2008,Rashard Mendenhall,19.2,6,115,0,4,0,27,0,0
2008,Carey Davis,17.7,6,106,0,2,0,24,0,1
2008,Maurice Leggett,20.6,5,103,0,2,0,30,0,1
2008,Aundrae Allison,16.7,6,100,0,2,0,22,0,1
2008,Garrett Wolfe,19.6,5,98,0,2,0,33,0,0
2008,Marcus Thomas,23.2,4,93,0,4,0,27,0,0
2008,Tyvon Branch,14.8,6,89,0,1,0,20,0,1
2008,Troy Williamson,21,4,84,0,3,0,26,0,0
2008,Orlando Scandrick,20.2,4,81,0,2,0,25,0,0
2008,Gerard Lawson,24,3,72,0,2,1,43,0,0
2008,Michael Clayton,23,3,69,0,2,0,29,0,0
2008,Peyton Hillis,16.2,4,65,0,2,0,25,0,0
2008,Kenny Watson,15.8,4,63,0,2,0,24,0,0
2008,Terrence McGee,20.7,3,62,0,1,0,27,0,0
2008,Charles Gordon,30.5,2,61,0,1,1,42,0,0
2008,Syndric Steptoe,20.3,3,61,0,2,0,23,0,0
2008,Brian Clark,18,3,54,0,1,0,22,0,0
2008,Jerricho Cotchery,54,1,54,0,1,1,54,0,0
2008,Tom Zbikowski,24,2,48,0,2,0,26,0,0
2008,Kentwan Balmer,9.4,5,47,0,0,0,14,0,0
2008,Harry Douglas,11.5,4,46,0,1,0,22,0,0
2008,Cliff Russell,22,2,44,0,1,0,25,0,0
2008,Greg Lewis,14.3,3,43,0,1,0,31,0,0
2008,Jacob Hester,14,3,42,0,1,0,20,0,0
2008,Casey Fitzsimmons,13.7,3,41,0,0,0,16,0,0
2008,Spencer Johnson,13.3,3,40,0,0,0,19,0,0
2008,Roscoe Parrish,20,2,40,0,1,0,25,0,0
2008,Brad Smith,9.8,4,39,0,1,0,26,0,1
2008,Jason McKie,19,2,38,0,1,0,20,0,0
2008,David Bowens,9.2,4,37,0,0,0,14,0,1
2008,Antonio Cromartie,12.3,3,37,0,1,0,26,0,2
2008,Darnell Dinkins,12.3,3,37,0,0,0,14,0,0
2008,Sammy Morris,18.5,2,37,0,1,0,24,0,0
2008,Kevin Faulk,18,2,36,0,1,0,25,0,0
2008,Jimmy Kleinsasser,12,3,36,0,0,0,14,0,0
2008,Lance Moore,36,1,36,0,1,0,36,0,0
2008,Terrance Copper,17.5,2,35,0,0,0,18,0,0
2008,Reuben Droughns,34,1,34,0,1,0,34,0,0
2008,Vonta Leach,11.3,3,34,0,0,0,15,0,0
2008,Michael Griffin,16,2,32,0,1,0,28,0,0
2008,Mike Sellers,16,2,32,0,0,0,17,0,0
2008,Naufahu Tahi,15.5,2,31,0,1,0,20,0,0
2008,Mike Furrey,15,2,30,0,0,0,16,0,0
2008,Montell Owens,15,2,30,0,1,0,20,0,0
2008,Luke Lawton,14.5,2,29,0,0,0,15,0,0
2008,Arnaz Battle,28,1,28,0,1,0,28,0,0
2008,Brandon London,14,2,28,0,0,0,17,0,0
2008,Sean Ryan,14,2,28,0,0,0,14,0,0
2008,Billy Bajema,13.5,2,27,0,0,0,14,0,0
2008,Stephen Neal,27,1,27,0,1,0,27,0,0
2008,Santana Moss,26,1,26,0,1,0,26,0,0
2008,Dante Rosario,13,2,26,0,0,0,18,0,0
2008,Corey Smith,13,2,26,0,0,0,17,0,0
2008,Wes Welker,26,1,26,0,1,0,26,0,0
2008,Sean Morey,11.5,2,23,0,0,0,15,0,0
2008,Donnie Avery,21,1,21,0,1,0,21,0,0
2008,T.J. Duckett,21,1,21,0,1,0,21,0,0
2008,Ahmard Hall,10.5,2,21,0,0,0,13,0,0
2008,Derrick Ward,21,1,21,0,1,0,21,0,0
2008,Greg Jones,9.5,2,19,0,0,0,10,0,0
2008,Eric Weems,19,1,19,0,0,0,19,0,0
2008,Daniel Coats,18,1,18,0,0,0,18,0,0
2008,Cletis Gordon,18,1,18,0,0,0,18,0,0
2008,Jon McGraw,18,1,18,0,0,0,18,0,0
2008,Corey McIntyre,18,1,18,0,0,0,18,0,0
2008,R.W. McQuarters,18,1,18,0,0,0,18,0,0
2008,Anthony Spencer,18,1,18,0,0,0,18,0,0
2008,Allen Barbre,17,1,17,0,0,0,17,0,0
2008,Chris Johnson,17,1,17,0,0,0,17,0,0
2008,Ovie Mughelli,17,1,17,0,0,0,17,0,0
2008,Chad Mustard,17,1,17,0,0,0,17,0,0
2008,Alex Smith,8.5,2,17,0,0,0,17,0,0
2008,Chris Taylor,17,1,17,0,0,0,17,0,0
2008,James Thrash,17,1,17,0,0,0,17,0,0
2008,Calais Campbell,8,2,16,0,0,0,16,1,1
2008,Tyrone Carter,16,1,16,0,0,0,16,0,0
2008,Will Franklin,16,1,16,0,0,0,16,0,0
2008,Adrian Peterson,16,1,16,0,0,0,16,0,0
2008,Craig Stevens,16,1,16,0,0,0,16,0,0
2008,Jeremy Bridges,15,1,15,0,0,0,15,0,0
2008,Maurice Stovall,15,1,15,0,0,0,15,0,0
2008,Jason Wright,15,1,15,0,0,0,15,0,0
2008,Correll Buckhalter,14,1,14,0,0,0,14,0,0
2008,Michael Bush,14,1,14,0,0,0,14,0,0
2008,John Greco,14,1,14,0,0,0,14,0,0
2008,Brandon Manumaleuna,7,2,14,0,0,0,9,0,0
2008,Ike Ndukwe,14,1,14,0,0,0,14,0,0
2008,Tutan Reyes,14,1,14,0,0,0,14,0,0
2008,Herb Taylor,14,1,14,0,0,0,14,0,0
2008,Jason Avant,13,1,13,0,0,0,13,0,0
2008,Kellen Davis,13,1,13,0,0,0,13,0,0
2008,James Johnson,13,1,13,0,0,0,13,0,0
2008,Jarret Johnson,13,1,13,0,0,0,13,0,0
2008,Mark Clayton,12,1,12,0,0,0,12,0,0
2008,John Gilmore,12,1,12,0,0,0,12,0,0
2008,Brad Hoover,12,1,12,0,0,0,12,0,0
2008,DeSean Jackson,12,1,12,0,0,0,12,0,0
2008,Jeff King,12,1,12,0,0,0,12,0,0
2008,Dan Klecko,12,1,12,0,0,0,12,0,0
2008,Darrell Reid,12,1,12,0,0,0,12,0,0
2008,Mike Cox,3.7,3,11,0,0,0,8,0,0
2008,Patrick Crayton,11,1,11,0,0,0,11,0,0
2008,Keyunta Dawson,11,1,11,0,0,0,11,0,0
2008,Adrian Peterson,11,1,11,0,0,0,11,0,0
2008,Jacob Tamme,11,1,11,0,0,0,11,0,0
2008,Jonathan Wade,11,1,11,0,0,0,11,0,0
2008,Charles Ali,10,1,10,0,0,0,10,0,0
2008,Rashied Davis,10,1,10,0,0,0,10,0,0
2008,Aaron Stecker,5,2,10,0,0,0,10,0,0
2008,Ben Wilkerson,10,1,10,0,0,0,10,0,0
2008,Deon Anderson,9,1,9,0,0,0,9,0,0
2008,John Engelberger,9,1,9,0,0,0,9,1,0
2008,Greyson Gunheim,9,1,9,0,0,0,9,0,0
2008,Dustin Keller,9,1,9,0,0,0,9,0,0
2008,Robert Meachem,9,1,9,0,0,0,9,0,0
2008,Robert Turner,9,1,9,0,0,0,9,0,0
2008,Tatum Bell,8,1,8,0,0,0,8,0,0
2008,Buck Ortega,8,1,8,0,0,0,8,0,0
2008,Jerome Simpson,8,1,8,0,0,0,8,0,0
2008,Brad Cieslak,7,1,7,0,0,0,7,0,0
2008,Shaun Cody,7,1,7,0,0,0,7,0,0
2008,Jason Hunter,7,1,7,0,0,0,7,0,0
2008,Cecil Sapp,7,1,7,0,0,0,7,0,0
2008,Chris White,7,1,7,0,0,0,7,0,0
2008,George Wilson,7,1,7,0,0,0,7,0,0
2008,Bubba Franks,6,1,6,0,0,0,6,0,0
2008,Brian Finneran,5,1,5,0,0,0,5,0,0
2008,Tony Curtis,4,1,4,0,0,0,4,0,0
2008,Dane Looker,4,1,4,0,0,0,4,0,0
2008,Victor Abiamiri,3,1,3,0,0,0,3,0,0
2008,Marvin Harrison,3,1,3,0,0,0,3,0,0
2008,Matt Spaeth,3,1,3,0,0,0,3,1,0
2008,Darcy Johnson,1,2,2,0,0,0,2,0,1
2008,Lorenzo Neal,2,1,2,0,0,0,2,0,0
2008,Leon Hall,1,1,1,0,0,0,1,0,0
2008,Jerheme Urban,0.5,2,1,0,0,0,1,0,0
2008,Ryan Boschetti,0,0,0,0,0,0,0,1,0
2008,Mark Campbell,0,1,0,0,0,0,0,0,0
2008,Anthony Fasano,0,1,0,0,0,0,0,0,0
2008,Will Heller,0,0,0,0,0,0,0,1,0
2008,Steve Johnson,0,1,0,0,0,0,0,0,0
2008,Edgar Jones,0,1,0,0,0,0,0,0,0
2008,Nate Jones,0,1,0,0,0,0,0,0,0
2008,Mike Karney,0,0,0,0,0,0,0,1,0
2008,Glenn Martinez,0,1,0,0,0,0,0,0,0
2008,Seth McKinney,0,1,0,0,0,0,0,0,0
2008,Jeb Putzier,0,1,0,0,0,0,0,0,0
2008,Isaac Sowells,0,1,0,0,0,0,0,0,0
2008,Takeo Spikes,0,1,0,0,0,0,0,0,1
2008,Tony Stewart,0,0,0,0,0,0,0,1,0
2008,Kevin Walter,0,1,0,0,0,0,0,0,0
2008,Philip Wheeler,0,1,0,0,0,0,0,0,0
2009,Danny Amendola,24.5,66,1618,0,51,5,58,0,0
2009,Josh Cribbs,27.5,56,1542,3,39,6,103,0,1
2009,Stefan Logan,26.6,55,1466,0,43,4,83,0,1
2009,Darren Sproles,24.1,54,1300,0,34,5,66,0,0
2009,Ted Ginn,24.9,52,1296,2,34,4,101,0,1
2009,Domenik Hixon,22.6,57,1291,0,35,2,68,0,3
2009,LaRod Stephens-Howling,24.2,52,1257,1,40,2,99,0,0
2009,Eric Weems,25.3,48,1214,0,37,2,62,0,2
2009,Percy Harvin,27.5,42,1156,2,27,5,101,0,0
2009,Courtney Roby,27.5,42,1154,1,35,3,97,0,2
2009,Fred Jackson,24.7,41,1014,0,25,3,71,0,1
2009,Aaron Brown,22.6,42,951,0,21,4,87,0,0
2009,Derrick Williams,22.2,42,931,0,28,0,34,0,2
2009,Johnny Knox,29,32,927,1,23,4,102,0,2
2009,Jamaal Charles,25.7,36,925,1,26,5,97,0,2
2009,Lardarius Webb,26.2,35,918,1,21,4,95,0,0
2009,Clifton Smith,29.1,31,902,0,29,1,83,0,0
2009,Chad Simpson,23.6,38,898,1,23,1,93,0,0
2009,Rock Cartwright,22.3,39,868,0,29,1,42,0,0
2009,Andre Davis,23.7,33,782,0,22,1,63,0,0
2009,Danieal Manning,26.6,28,744,0,20,4,59,0,0
2009,Felix Jones,22.6,30,678,0,17,2,41,0,1
2009,Mike Thomas,24.8,26,644,0,17,4,43,0,0
2009,Brian Witherspoon,22.9,28,640,0,20,1,42,0,1
2009,Jacoby Jones,26.6,24,638,1,20,1,95,0,0
2009,Jordy Nelson,25.4,25,635,0,20,2,54,0,1
2009,Eddie Royal,23.9,26,621,1,16,1,93,0,0
2009,Jonathan Holland,19.6,28,550,0,10,1,60,0,0
2009,Andre Caldwell,18.6,29,539,0,10,0,39,0,2
2009,Kenny Britt,21.8,24,523,0,11,1,56,0,0
2009,Bernard Scott,31.5,16,504,1,14,2,96,0,0
2009,Ellis Hobbs,24,20,481,0,12,1,63,0,1
2009,Louis Rankin,21.2,22,466,0,12,1,41,0,0
2009,Devin Thomas,22,20,439,0,13,0,39,0,0
2009,Justin Forsett,24,18,432,0,12,2,46,0,0
2009,Michael Robinson,23,18,414,0,14,1,40,1,0
2009,Victor Harris,20.7,19,394,0,10,0,32,0,2
2009,Leon Washington,24.1,16,385,0,11,2,43,0,0
2009,Josh Morgan,28.2,13,367,0,9,2,76,0,0
2009,Patrick Cobbs,22.6,16,361,0,11,0,39,0,0
2009,Mike Goodson,20.7,17,352,0,11,0,33,0,0
2009,Gary Russell,18.3,18,330,0,8,1,41,0,1
2009,Sammie Stroughter,29.4,11,324,1,7,1,97,0,0
2009,Quinten Lawrence,19.8,16,317,0,10,0,29,0,0
2009,Chris Carr,24.2,13,315,0,10,1,41,0,2
2009,Brad Smith,31,10,310,1,7,1,106,0,0
2009,Tyrell Sutton,21.6,14,302,0,10,0,32,0,0
2009,Ben Obomanu,26.6,11,293,0,10,1,45,0,1
2009,Jalen Parmele,31.4,9,283,0,8,2,53,0,0
2009,Laurence Maroney,21.5,13,279,0,8,1,52,0,0
2009,Matthew Slater,24.4,11,269,0,9,0,35,0,0
2009,Mark Jones,20.3,13,264,0,7,0,27,0,0
2009,Roscoe Parrish,23.4,11,258,0,7,0,31,0,0
2009,Julian Edelman,21.9,11,241,0,8,0,32,0,0
2009,Quan Cosby,18.4,13,239,0,4,0,31,0,0
2009,Will Blackmon,23.3,10,233,0,8,0,28,0,0
2009,Justin Miller,20.1,11,221,0,8,0,27,0,0
2009,Kenny Moore,21.9,10,219,0,4,1,55,0,0
2009,Josh Wilson,19.3,11,212,0,5,0,29,0,0
2009,Ahman Green,21.8,9,196,0,4,0,37,0,0
2009,Correll Buckhalter,23,8,184,0,6,1,41,0,0
2009,Javon Ringer,20.1,9,181,0,6,0,25,0,0
2009,Alvin Pearman,21.8,8,174,0,6,0,27,0,0
2009,Micheal Spurlock,21.2,8,170,0,5,0,32,0,0
2009,Allen Rossum,21,8,168,0,5,1,40,0,0
2009,Kevin Ogletree,20.8,8,166,0,5,0,32,0,1
2009,Dantrell Savage,20,8,160,0,3,0,29,0,0
2009,Kenny McKinley,22.6,7,158,0,5,0,30,0,0
2009,Miles Austin,22.4,7,157,0,6,0,29,0,0
2009,Devin Hester,22.3,7,156,0,4,1,44,0,0
2009,Quintin Demps,25.8,6,155,0,4,1,48,0,0
2009,Robert Meachem,24.7,6,148,0,2,2,42,0,0
2009,Kevin Faulk,24,6,144,0,5,0,32,0,0
2009,Michael Griffin,23.8,6,143,0,5,0,31,0,0
